city_id,city_name,jetz_scientific_name,present_in_city
4869,Gonder,Streptopelia_semitorquata,true
4869,Gonder,Turtur_afer,false
4869,Gonder,Aplopelia_larvata,false
4869,Gonder,Columba_guinea,true
4869,Gonder,Stigmatopelia_senegalensis,false
4869,Gonder,Streptopelia_roseogrisea,false
1286,Florianópolis,Columbina_talpacoti,true
1286,Florianópolis,Geotrygon_montana,false
1286,Florianópolis,Leptotila_rufaxilla,true
1286,Florianópolis,Leptotila_verreauxi,true
1286,Florianópolis,Patagioenas_cayennensis,true
1286,Florianópolis,Patagioenas_picazuro,true
1286,Florianópolis,Patagioenas_plumbea,false
1286,Florianópolis,Zenaida_auriculata,true
2054,Paris,Columba_livia,true
2054,Paris,Streptopelia_decaocto,true
2054,Paris,Columba_oenas,true
2054,Paris,Columba_palumbus,true
4358,Antakya,Columba_livia,true
4358,Antakya,Streptopelia_decaocto,true
4358,Antakya,Columba_palumbus,false
5894,Doha,Streptopelia_decaocto,true
5894,Doha,Stigmatopelia_senegalensis,false
775,Detroit,Zenaida_macroura,true
1287,Limeira,Claravis_pretiosa,false
1287,Limeira,Columbina_talpacoti,true
1287,Limeira,Geotrygon_montana,false
1287,Limeira,Claravis_godefrida,false
1287,Limeira,Columbina_minuta,false
1287,Limeira,Columbina_squammata,false
1287,Limeira,Leptotila_rufaxilla,false
1287,Limeira,Leptotila_verreauxi,false
1287,Limeira,Patagioenas_cayennensis,false
1287,Limeira,Patagioenas_picazuro,true
1287,Limeira,Patagioenas_plumbea,false
1287,Limeira,Patagioenas_speciosa,false
1287,Limeira,Zenaida_auriculata,true
1287,Limeira,Geotrygon_violacea,false
3079,Bratislava,Columba_livia,true
3079,Bratislava,Streptopelia_decaocto,true
4871,Bahir Dar,Oena_capensis,true
4871,Bahir Dar,Streptopelia_lugens,true
4871,Bahir Dar,Streptopelia_semitorquata,true
4871,Bahir Dar,Treron_waalia,true
4871,Bahir Dar,Turtur_afer,true
4871,Bahir Dar,Aplopelia_larvata,false
4871,Bahir Dar,Columba_guinea,true
4871,Bahir Dar,Stigmatopelia_senegalensis,false
4871,Bahir Dar,Streptopelia_roseogrisea,true
7431,Gwalior,Columba_livia,true
7431,Gwalior,Streptopelia_decaocto,true
7431,Gwalior,Streptopelia_tranquebarica,true
7431,Gwalior,Treron_phoenicopterus,true
7431,Gwalior,Stigmatopelia_chinensis,false
7431,Gwalior,Stigmatopelia_senegalensis,false
8,Oxnard,Columbina_passerina,true
8,Oxnard,Patagioenas_fasciata,true
8,Oxnard,Zenaida_macroura,true
2824,Sousse,Stigmatopelia_senegalensis,false
3336,Brest,Columba_livia,true
3336,Brest,Streptopelia_decaocto,false
6152,Kabul,Columba_livia,true
6152,Kabul,Streptopelia_decaocto,true
6152,Kabul,Columba_leuconota,false
6152,Kabul,Columba_palumbus,true
6152,Kabul,Stigmatopelia_senegalensis,false
1289,Americana,Claravis_pretiosa,false
1289,Americana,Columbina_talpacoti,true
1289,Americana,Geotrygon_montana,false
1289,Americana,Claravis_godefrida,false
1289,Americana,Columbina_minuta,true
1289,Americana,Columbina_squammata,false
1289,Americana,Leptotila_rufaxilla,false
1289,Americana,Leptotila_verreauxi,true
1289,Americana,Patagioenas_cayennensis,false
1289,Americana,Patagioenas_picazuro,true
1289,Americana,Patagioenas_plumbea,false
1289,Americana,Patagioenas_speciosa,false
1289,Americana,Zenaida_auriculata,true
1289,Americana,Geotrygon_violacea,false
1801,Stoke-on-Trent,Columba_livia,true
1801,Stoke-on-Trent,Streptopelia_decaocto,true
1801,Stoke-on-Trent,Columba_oenas,true
1801,Stoke-on-Trent,Columba_palumbus,true
3593,Odesa,Columba_livia,true
3593,Odesa,Streptopelia_decaocto,true
10,San Jose,Patagioenas_fasciata,true
10,San Jose,Zenaida_macroura,true
266,Colorado Springs,Zenaida_macroura,true
2570,Milan,Columba_livia,true
2570,Milan,Streptopelia_decaocto,true
2570,Milan,Columba_palumbus,true
9482,Darjeeling,Treron_pompadora,false
9482,Darjeeling,Columba_livia,true
9482,Darjeeling,Streptopelia_decaocto,true
9482,Darjeeling,Chalcophaps_indica,false
9482,Darjeeling,Streptopelia_tranquebarica,false
9482,Darjeeling,Treron_phoenicopterus,false
9482,Darjeeling,Columba_hodgsonii,true
9482,Darjeeling,Columba_pulchricollis,false
9482,Darjeeling,Ducula_badia,true
9482,Darjeeling,Treron_apicauda,true
9482,Darjeeling,Macropygia_unchall,true
9482,Darjeeling,Streptopelia_orientalis,true
9482,Darjeeling,Treron_sphenurus,true
9482,Darjeeling,Treron_bicinctus,false
9482,Darjeeling,Treron_curvirostra,false
9482,Darjeeling,Stigmatopelia_chinensis,false
9482,Darjeeling,Stigmatopelia_senegalensis,false
1291,Sorocaba,Claravis_pretiosa,false
1291,Sorocaba,Columbina_talpacoti,true
1291,Sorocaba,Geotrygon_montana,false
1291,Sorocaba,Claravis_godefrida,false
1291,Sorocaba,Columbina_minuta,true
1291,Sorocaba,Columbina_squammata,false
1291,Sorocaba,Leptotila_rufaxilla,true
1291,Sorocaba,Leptotila_verreauxi,true
1291,Sorocaba,Patagioenas_cayennensis,true
1291,Sorocaba,Patagioenas_picazuro,true
1291,Sorocaba,Patagioenas_plumbea,false
1291,Sorocaba,Patagioenas_speciosa,false
1291,Sorocaba,Zenaida_auriculata,true
1291,Sorocaba,Geotrygon_violacea,false
2059,Barcelona,Columba_livia,true
2059,Barcelona,Streptopelia_decaocto,true
2059,Barcelona,Columba_oenas,true
2059,Barcelona,Columba_palumbus,true
7435,Haldwani,Columba_livia,true
7435,Haldwani,Streptopelia_decaocto,true
7435,Haldwani,Streptopelia_tranquebarica,true
7435,Haldwani,Treron_phoenicopterus,false
7435,Haldwani,Columba_hodgsonii,false
7435,Haldwani,Treron_sphenurus,false
7435,Haldwani,Stigmatopelia_chinensis,false
7435,Haldwani,Stigmatopelia_senegalensis,false
8203,Hosur,Columba_livia,true
8203,Hosur,Streptopelia_decaocto,true
8203,Hosur,Streptopelia_tranquebarica,false
8203,Hosur,Treron_phoenicopterus,false
8203,Hosur,Columba_elphinstonii,false
8203,Hosur,Treron_bicinctus,false
8203,Hosur,Stigmatopelia_chinensis,false
8203,Hosur,Stigmatopelia_senegalensis,false
9995,Barisal,Columba_livia,true
9995,Barisal,Streptopelia_decaocto,true
9995,Barisal,Streptopelia_tranquebarica,false
9995,Barisal,Treron_phoenicopterus,false
9995,Barisal,Stigmatopelia_chinensis,false
9995,Barisal,Stigmatopelia_senegalensis,false
780,Raleigh,Zenaida_macroura,true
8972,Muzaffarpur,Columba_livia,true
8972,Muzaffarpur,Streptopelia_decaocto,true
8972,Muzaffarpur,Streptopelia_tranquebarica,false
8972,Muzaffarpur,Treron_phoenicopterus,true
8972,Muzaffarpur,Stigmatopelia_chinensis,false
8972,Muzaffarpur,Stigmatopelia_senegalensis,false
13068,Dili,Chalcophaps_indica,false
13068,Dili,Columba_vitiensis,false
13068,Dili,Macropygia_magna,false
13068,Dili,Ducula_rosacea,false
13068,Dili,Geopelia_maugeus,true
13068,Dili,Ptilinopus_regina,true
13068,Dili,Stigmatopelia_chinensis,false
13068,Dili,Streptopelia_bitorquata,false
13068,Dili,Treron_psittaceus,false
13068,Dili,Turacoena_modesta,false
13068,Dili,Macropygia_ruficeps,false
13068,Dili,Ptilinopus_cinctus,true
13068,Dili,Caloenas_nicobarica,false
13068,Dili,Gallicolumba_hoedtii,false
1805,Ouagadougou,Oena_capensis,false
1805,Ouagadougou,Streptopelia_decipiens,true
1805,Ouagadougou,Streptopelia_semitorquata,true
1805,Ouagadougou,Treron_calvus,false
1805,Ouagadougou,Treron_waalia,false
1805,Ouagadougou,Turtur_abyssinicus,true
1805,Ouagadougou,Streptopelia_vinacea,true
1805,Ouagadougou,Columba_guinea,true
1805,Ouagadougou,Stigmatopelia_senegalensis,false
8973,Patna,Columba_livia,true
8973,Patna,Streptopelia_decaocto,true
8973,Patna,Streptopelia_tranquebarica,true
8973,Patna,Treron_phoenicopterus,true
8973,Patna,Stigmatopelia_chinensis,false
8973,Patna,Stigmatopelia_senegalensis,false
11277,Kota Bharu,Chalcophaps_indica,false
11277,Kota Bharu,Treron_vernans,true
11277,Kota Bharu,Ducula_aenea,false
11277,Kota Bharu,Geopelia_striata,true
11277,Kota Bharu,Ptilinopus_jambu,false
11277,Kota Bharu,Stigmatopelia_chinensis,false
11277,Kota Bharu,Treron_fulvicollis,false
11277,Kota Bharu,Treron_capellei,false
11277,Kota Bharu,Treron_olax,false
13069,General Santos,Chalcophaps_indica,false
13069,General Santos,Columba_vitiensis,false
13069,General Santos,Macropygia_tenuirostris,false
13069,General Santos,Ptilinopus_melanospilus,false
13069,General Santos,Treron_vernans,false
13069,General Santos,Ducula_bicolor,false
13069,General Santos,Ducula_carola,false
13069,General Santos,Ducula_aenea,false
13069,General Santos,Ducula_poliocephala,false
13069,General Santos,Gallicolumba_crinigera,false
13069,General Santos,Geopelia_striata,true
13069,General Santos,Ptilinopus_leclancheri,false
13069,General Santos,Ptilinopus_occipitalis,false
13069,General Santos,Stigmatopelia_chinensis,false
13069,General Santos,Treron_pompadora,false
13069,General Santos,Caloenas_nicobarica,false
13069,General Santos,Phapitreron_amethystinus,false
13069,General Santos,Phapitreron_leucotis,false
13069,General Santos,Phapitreron_brunneiceps,false
13069,General Santos,Streptopelia_bitorquata,false
1550,Agadir,Columba_livia,true
1550,Agadir,Streptopelia_decaocto,true
1550,Agadir,Columba_palumbus,true
1806,Birmingham,Columba_livia,true
1806,Birmingham,Streptopelia_decaocto,true
1806,Birmingham,Columba_oenas,true
1806,Birmingham,Columba_palumbus,true
8462,Gorakhpur,Columba_livia,true
8462,Gorakhpur,Streptopelia_decaocto,true
8462,Gorakhpur,Streptopelia_tranquebarica,false
8462,Gorakhpur,Treron_phoenicopterus,true
8462,Gorakhpur,Stigmatopelia_chinensis,false
8462,Gorakhpur,Stigmatopelia_senegalensis,false
13070,Manado,Chalcophaps_indica,false
13070,Manado,Macropygia_amboinensis,false
13070,Manado,Ptilinopus_melanospilus,false
13070,Manado,Treron_vernans,true
13070,Manado,Chalcophaps_stephani,false
13070,Manado,Ducula_bicolor,true
13070,Manado,Turacoena_manadensis,false
13070,Manado,Cryptophaps_poecilorrhoa,false
13070,Manado,Ducula_aenea,true
13070,Manado,Ducula_luctuosa,false
13070,Manado,Ducula_radiata,false
13070,Manado,Geopelia_striata,true
13070,Manado,Ptilinopus_subgularis,false
13070,Manado,Ptilinopus_superbus,false
13070,Manado,Stigmatopelia_chinensis,false
13070,Manado,Treron_griseicauda,false
13070,Manado,Ducula_forsteni,false
13070,Manado,Gallicolumba_tristigmata,false
3343,Skopje,Columba_livia,true
3343,Skopje,Streptopelia_decaocto,true
3343,Skopje,Columba_oenas,false
3343,Skopje,Columba_palumbus,true
7439,Pandharpur,Columba_livia,true
7439,Pandharpur,Streptopelia_decaocto,true
7439,Pandharpur,Streptopelia_tranquebarica,true
7439,Pandharpur,Treron_phoenicopterus,false
7439,Pandharpur,Stigmatopelia_chinensis,false
7439,Pandharpur,Stigmatopelia_senegalensis,false
8719,Puducherry,Columba_livia,true
8719,Puducherry,Streptopelia_decaocto,false
8719,Puducherry,Treron_phoenicopterus,false
8719,Puducherry,Stigmatopelia_chinensis,false
8719,Puducherry,Stigmatopelia_senegalensis,false
1040,Cordoba,Columbina_talpacoti,false
1040,Cordoba,Columbina_picui,true
1040,Cordoba,Leptotila_verreauxi,true
1040,Cordoba,Patagioenas_maculosa,true
1040,Cordoba,Patagioenas_picazuro,true
1040,Cordoba,Zenaida_auriculata,true
1296,Campinas,Claravis_pretiosa,false
1296,Campinas,Columbina_talpacoti,true
1296,Campinas,Geotrygon_montana,false
1296,Campinas,Claravis_godefrida,false
1296,Campinas,Columbina_minuta,true
1296,Campinas,Columbina_squammata,false
1296,Campinas,Leptotila_rufaxilla,false
1296,Campinas,Leptotila_verreauxi,true
1296,Campinas,Patagioenas_cayennensis,false
1296,Campinas,Patagioenas_picazuro,true
1296,Campinas,Patagioenas_plumbea,true
1296,Campinas,Patagioenas_speciosa,false
1296,Campinas,Zenaida_auriculata,true
1296,Campinas,Geotrygon_violacea,false
2320,Cologne,Columba_livia,true
2320,Cologne,Streptopelia_decaocto,true
2320,Cologne,Columba_palumbus,true
2576,Abuja,Streptopelia_decipiens,true
2576,Abuja,Streptopelia_semitorquata,true
2576,Abuja,Treron_calvus,true
2576,Abuja,Treron_waalia,false
2576,Abuja,Turtur_afer,true
2576,Abuja,Streptopelia_vinacea,true
2576,Abuja,Columba_guinea,true
2576,Abuja,Stigmatopelia_senegalensis,false
11536,Phnom Penh,Streptopelia_tranquebarica,true
11536,Phnom Penh,Treron_phoenicopterus,false
11536,Phnom Penh,Treron_vernans,true
11536,Phnom Penh,Ducula_aenea,false
11536,Phnom Penh,Ducula_badia,false
11536,Phnom Penh,Stigmatopelia_chinensis,false
11536,Phnom Penh,Treron_bicinctus,false
11536,Phnom Penh,Treron_curvirostra,true
273,Denver,Zenaida_macroura,true
3601,Bursa,Columba_livia,true
3601,Bursa,Streptopelia_decaocto,true
3601,Bursa,Stigmatopelia_senegalensis,false
274,Austin,Columbina_passerina,true
274,Austin,Columbina_inca,true
274,Austin,Zenaida_macroura,true
530,Lima,Columbina_cruziana,true
530,Lima,Columbina_minuta,false
530,Lima,Leptotila_verreauxi,false
530,Lima,Metriopelia_ceciliae,true
530,Lima,Patagioenas_fasciata,false
530,Lima,Patagioenas_maculosa,true
530,Lima,Zenaida_auriculata,true
530,Lima,Zenaida_meloda,true
4370,Jerusalem,Columba_livia,true
4370,Jerusalem,Streptopelia_decaocto,true
4370,Jerusalem,Stigmatopelia_senegalensis,false
11026,Sungai Petani,Chalcophaps_indica,false
11026,Sungai Petani,Treron_vernans,true
11026,Sungai Petani,Ducula_bicolor,false
11026,Sungai Petani,Ducula_aenea,false
11026,Sungai Petani,Geopelia_striata,true
11026,Sungai Petani,Ptilinopus_jambu,false
11026,Sungai Petani,Stigmatopelia_chinensis,false
11026,Sungai Petani,Treron_fulvicollis,false
11026,Sungai Petani,Treron_bicinctus,false
11026,Sungai Petani,Treron_capellei,false
11026,Sungai Petani,Treron_curvirostra,false
19,Concord,Patagioenas_fasciata,true
19,Concord,Zenaida_macroura,true
13075,Toril,Chalcophaps_indica,true
13075,Toril,Columba_vitiensis,true
13075,Toril,Macropygia_tenuirostris,true
13075,Toril,Ptilinopus_melanospilus,false
13075,Toril,Treron_vernans,true
13075,Toril,Ducula_bicolor,true
13075,Toril,Ducula_carola,true
13075,Toril,Ducula_aenea,false
13075,Toril,Ducula_poliocephala,false
13075,Toril,Gallicolumba_crinigera,false
13075,Toril,Geopelia_striata,true
13075,Toril,Ptilinopus_leclancheri,false
13075,Toril,Ptilinopus_occipitalis,false
13075,Toril,Stigmatopelia_chinensis,false
13075,Toril,Treron_pompadora,true
13075,Toril,Caloenas_nicobarica,false
13075,Toril,Phapitreron_amethystinus,true
13075,Toril,Phapitreron_leucotis,true
13075,Toril,Phapitreron_brunneiceps,false
13075,Toril,Streptopelia_bitorquata,false
20,Ensenada,Columbina_passerina,true
20,Ensenada,Zenaida_asiatica,true
20,Ensenada,Zenaida_macroura,true
532,Nashville,Zenaida_macroura,true
788,Barquisimeto,Columbina_passerina,true
788,Barquisimeto,Claravis_pretiosa,false
788,Barquisimeto,Columbina_talpacoti,true
788,Barquisimeto,Geotrygon_montana,false
788,Barquisimeto,Patagioenas_speciosa,true
788,Barquisimeto,Columbina_minuta,true
788,Barquisimeto,Columbina_squammata,true
788,Barquisimeto,Leptotila_verreauxi,true
788,Barquisimeto,Patagioenas_cayennensis,false
788,Barquisimeto,Patagioenas_corensis,true
788,Barquisimeto,Zenaida_auriculata,true
788,Barquisimeto,Geotrygon_linearis,false
1812,Bournemouth,Columba_livia,true
1812,Bournemouth,Streptopelia_decaocto,true
1812,Bournemouth,Columba_oenas,true
1812,Bournemouth,Columba_palumbus,true
2324,Lausanne,Columba_livia,true
2324,Lausanne,Streptopelia_decaocto,true
2324,Lausanne,Columba_oenas,true
3604,Cherkasy,Columba_livia,true
3604,Cherkasy,Streptopelia_decaocto,true
6164,Bishkek,Columba_livia,true
6164,Bishkek,Streptopelia_decaocto,true
6164,Bishkek,Columba_eversmanni,false
6164,Bishkek,Columba_rupestris,false
6164,Bishkek,Stigmatopelia_senegalensis,false
7700,Davanagere,Columba_livia,true
7700,Davanagere,Streptopelia_decaocto,true
7700,Davanagere,Streptopelia_tranquebarica,false
7700,Davanagere,Treron_phoenicopterus,false
7700,Davanagere,Streptopelia_orientalis,false
7700,Davanagere,Stigmatopelia_chinensis,false
7700,Davanagere,Stigmatopelia_senegalensis,false
13076,Melbourne,Columba_livia,true
13076,Melbourne,Phaps_chalcoptera,true
13076,Melbourne,Phaps_elegans,true
13076,Melbourne,Geopelia_placida,true
13076,Melbourne,Leucosarcia_melanoleuca,false
13076,Melbourne,Ocyphaps_lophotes,true
13076,Melbourne,Stigmatopelia_chinensis,false
13076,Melbourne,Streptopelia_roseogrisea,true
21,Tijuana,Columbina_passerina,true
21,Tijuana,Patagioenas_fasciata,true
21,Tijuana,Zenaida_macroura,true
1557,Lisbon,Streptopelia_decaocto,true
1557,Lisbon,Columba_palumbus,true
6933,Rohtak,Columba_livia,true
6933,Rohtak,Streptopelia_decaocto,true
6933,Rohtak,Streptopelia_tranquebarica,false
6933,Rohtak,Treron_phoenicopterus,true
6933,Rohtak,Stigmatopelia_chinensis,false
6933,Rohtak,Stigmatopelia_senegalensis,false
13077,Davao City,Chalcophaps_indica,true
13077,Davao City,Columba_vitiensis,false
13077,Davao City,Macropygia_tenuirostris,false
13077,Davao City,Ptilinopus_melanospilus,false
13077,Davao City,Treron_vernans,false
13077,Davao City,Ducula_bicolor,false
13077,Davao City,Ducula_carola,false
13077,Davao City,Ducula_aenea,false
13077,Davao City,Ducula_poliocephala,false
13077,Davao City,Gallicolumba_crinigera,false
13077,Davao City,Geopelia_striata,true
13077,Davao City,Ptilinopus_leclancheri,false
13077,Davao City,Ptilinopus_occipitalis,false
13077,Davao City,Stigmatopelia_chinensis,false
13077,Davao City,Treron_pompadora,false
13077,Davao City,Caloenas_nicobarica,false
13077,Davao City,Phapitreron_amethystinus,false
13077,Davao City,Phapitreron_leucotis,true
13077,Davao City,Phapitreron_brunneiceps,false
13077,Davao City,Streptopelia_bitorquata,false
3350,Vilnius,Columba_livia,true
3350,Vilnius,Streptopelia_decaocto,false
3606,Tver,Columba_livia,true
3606,Tver,Streptopelia_decaocto,false
4630,Kisumu,Oena_capensis,false
4630,Kisumu,Columba_arquatrix,false
4630,Kisumu,Streptopelia_decipiens,false
4630,Kisumu,Streptopelia_semitorquata,true
4630,Kisumu,Treron_calvus,false
4630,Kisumu,Turtur_tympanistria,true
4630,Kisumu,Turtur_afer,true
4630,Kisumu,Aplopelia_larvata,false
4630,Kisumu,Columba_guinea,true
4630,Kisumu,Stigmatopelia_senegalensis,false
4630,Kisumu,Streptopelia_capicola,true
10774,Bangkok,Treron_pompadora,true
10774,Bangkok,Streptopelia_tranquebarica,true
10774,Bangkok,Treron_vernans,true
10774,Bangkok,Ducula_aenea,false
10774,Bangkok,Geopelia_striata,true
10774,Bangkok,Stigmatopelia_chinensis,false
12310,Vladivostok,Columba_livia,true
12310,Vladivostok,Columba_rupestris,false
12822,Kumamoto,Streptopelia_orientalis,true
12822,Kumamoto,Treron_sieboldii,false
1559,Bamako,Columba_livia,true
1559,Bamako,Oena_capensis,true
1559,Bamako,Streptopelia_decipiens,true
1559,Bamako,Streptopelia_semitorquata,true
1559,Bamako,Treron_calvus,false
1559,Bamako,Treron_waalia,false
1559,Bamako,Turtur_abyssinicus,true
1559,Bamako,Turtur_afer,false
1559,Bamako,Streptopelia_vinacea,true
1559,Bamako,Columba_guinea,true
1559,Bamako,Stigmatopelia_senegalensis,false
2327,Wuppertal,Columba_livia,true
2327,Wuppertal,Streptopelia_decaocto,false
2327,Wuppertal,Columba_palumbus,true
6935,Jaipur,Columba_livia,true
6935,Jaipur,Streptopelia_decaocto,true
6935,Jaipur,Streptopelia_tranquebarica,true
6935,Jaipur,Treron_phoenicopterus,true
6935,Jaipur,Stigmatopelia_chinensis,false
6935,Jaipur,Stigmatopelia_senegalensis,false
8216,"Rewa, Madhya Pradesh",Columba_livia,true
8216,"Rewa, Madhya Pradesh",Streptopelia_decaocto,true
8216,"Rewa, Madhya Pradesh",Streptopelia_tranquebarica,true
8216,"Rewa, Madhya Pradesh",Treron_phoenicopterus,true
8216,"Rewa, Madhya Pradesh",Stigmatopelia_chinensis,false
8216,"Rewa, Madhya Pradesh",Stigmatopelia_senegalensis,false
8472,Pokhara,Columba_livia,true
8472,Pokhara,Chalcophaps_indica,false
8472,Pokhara,Treron_phoenicopterus,false
8472,Pokhara,Columba_hodgsonii,true
8472,Pokhara,Columba_leuconota,false
8472,Pokhara,Columba_pulchricollis,false
8472,Pokhara,Columba_rupestris,false
8472,Pokhara,Treron_apicauda,false
8472,Pokhara,Macropygia_unchall,false
8472,Pokhara,Treron_sphenurus,true
8472,Pokhara,Stigmatopelia_chinensis,false
9752,Kolkata,Columba_punicea,true
9752,Kolkata,Treron_pompadora,false
9752,Kolkata,Columba_livia,true
9752,Kolkata,Streptopelia_decaocto,true
9752,Kolkata,Streptopelia_tranquebarica,true
9752,Kolkata,Treron_phoenicopterus,true
9752,Kolkata,Stigmatopelia_chinensis,false
9752,Kolkata,Stigmatopelia_senegalensis,false
12824,Dagupan,Chalcophaps_indica,false
12824,Dagupan,Columba_vitiensis,false
12824,Dagupan,Macropygia_tenuirostris,false
12824,Dagupan,Streptopelia_tranquebarica,true
12824,Dagupan,Treron_vernans,false
12824,Dagupan,Ducula_carola,false
12824,Dagupan,Ducula_aenea,false
12824,Dagupan,Ducula_poliocephala,false
12824,Dagupan,Gallicolumba_luzonica,false
12824,Dagupan,Geopelia_striata,true
12824,Dagupan,Ptilinopus_leclancheri,false
12824,Dagupan,Ptilinopus_occipitalis,false
12824,Dagupan,Stigmatopelia_chinensis,false
12824,Dagupan,Treron_pompadora,false
12824,Dagupan,Phapitreron_amethystinus,false
12824,Dagupan,Phapitreron_leucotis,false
12824,Dagupan,Streptopelia_bitorquata,true
26,Antioch,Patagioenas_fasciata,true
26,Antioch,Zenaida_macroura,true
5402,Sulaymaniyah,Columba_livia,true
5402,Sulaymaniyah,Streptopelia_decaocto,true
5402,Sulaymaniyah,Stigmatopelia_senegalensis,false
795,Cleveland,Zenaida_macroura,true
1307,Jundiaí,Claravis_pretiosa,false
1307,Jundiaí,Columbina_talpacoti,true
1307,Jundiaí,Geotrygon_montana,false
1307,Jundiaí,Claravis_godefrida,false
1307,Jundiaí,Columbina_minuta,true
1307,Jundiaí,Columbina_squammata,false
1307,Jundiaí,Leptotila_rufaxilla,false
1307,Jundiaí,Leptotila_verreauxi,true
1307,Jundiaí,Patagioenas_cayennensis,true
1307,Jundiaí,Patagioenas_picazuro,true
1307,Jundiaí,Patagioenas_plumbea,true
1307,Jundiaí,Patagioenas_speciosa,false
1307,Jundiaí,Zenaida_auriculata,true
1307,Jundiaí,Geotrygon_violacea,false
2075,Niamey,Oena_capensis,true
2075,Niamey,Streptopelia_decipiens,true
2075,Niamey,Streptopelia_semitorquata,true
2075,Niamey,Treron_waalia,false
2075,Niamey,Turtur_abyssinicus,false
2075,Niamey,Streptopelia_vinacea,true
2075,Niamey,Columba_guinea,true
2075,Niamey,Stigmatopelia_senegalensis,false
2843,Libreville,Columba_iriditorques,false
2843,Libreville,Streptopelia_semitorquata,true
2843,Libreville,Treron_calvus,false
2843,Libreville,Turtur_tympanistria,false
2843,Libreville,Turtur_afer,true
2843,Libreville,Turtur_brehmeri,false
2843,Libreville,Columba_unicincta,false
5147,Hawassa,Oena_capensis,true
5147,Hawassa,Columba_arquatrix,false
5147,Hawassa,Streptopelia_decipiens,true
5147,Hawassa,Streptopelia_lugens,true
5147,Hawassa,Streptopelia_semitorquata,true
5147,Hawassa,Treron_waalia,true
5147,Hawassa,Turtur_chalcospilos,true
5147,Hawassa,Turtur_tympanistria,true
5147,Hawassa,Turtur_afer,true
5147,Hawassa,Aplopelia_larvata,false
5147,Hawassa,Columba_guinea,true
5147,Hawassa,Stigmatopelia_senegalensis,false
1820,Pamplona,Columba_livia,true
1820,Pamplona,Streptopelia_decaocto,true
1820,Pamplona,Columba_oenas,true
1820,Pamplona,Columba_palumbus,true
4380,Tripoli,Columba_livia,true
29,Bakersfield,Columbina_passerina,false
29,Bakersfield,Patagioenas_fasciata,true
29,Bakersfield,Zenaida_macroura,true
1053,Quebec,Zenaida_macroura,true
1821,Huddersfield,Columba_livia,true
1821,Huddersfield,Streptopelia_decaocto,true
1821,Huddersfield,Columba_oenas,true
1821,Huddersfield,Columba_palumbus,true
8733,Chennai,Columba_livia,true
8733,Chennai,Streptopelia_decaocto,true
8733,Chennai,Treron_phoenicopterus,true
8733,Chennai,Stigmatopelia_chinensis,false
8733,Chennai,Stigmatopelia_senegalensis,false
12830,Hiroshima,Streptopelia_orientalis,true
12830,Hiroshima,Treron_sieboldii,true
3871,Ndola,Streptopelia_semitorquata,true
3871,Ndola,Treron_calvus,false
3871,Ndola,Turtur_chalcospilos,true
3871,Ndola,Turtur_tympanistria,false
3871,Ndola,Turtur_afer,true
3871,Ndola,Aplopelia_larvata,false
